playerID,birthYear,nameFirst,nameLast,weight,height,bats,throws,debut
bartosh01,1963.0,Shawn,Barton,195.0,75.0,R,L,1992-08-06
barziph01,1979.0,Philip,Barzilla,180.0,72.0,L,L,2006-06-11
basakch01,1978.0,Chris,Basak,190.0,74.0,R,R,2007-06-09
bassan01,1987.0,Anthony,Bass,200.0,74.0,R,R,2011-06-13
bassbr01,1982.0,Brian,Bass,215.0,74.0,R,R,2008-04-01
bassich01,1989.0,Chris,Bassitt,220.0,77.0,R,R,2014-08-30
basske01,1959.0,Kevin,Bass,183.0,72.0,B,R,1982-04-09
bastaan01,1985.0,Antonio,Bastardo,205.0,71.0,R,L,2009-06-02
batchri01,1967.0,Rich,Batchelor,195.0,73.0,R,R,1993-09-03
batesaa01,1984.0,Aaron,Bates,230.0,76.0,R,R,2009-07-06
batesbi01,1963.0,Billy,Bates,155.0,67.0,L,R,1989-08-17
batesja01,1971.0,Jason,Bates,170.0,71.0,B,R,1995-04-26
bathebi01,1960.0,Bill,Bathe,200.0,74.0,R,R,1986-04-12
batiske01,1966.0,Kevin,Batiste,178.0,74.0,R,R,1989-06-13
batiski01,1968.0,Kim,Batiste,175.0,72.0,R,R,1991-09-08
batismi01,1971.0,Miguel,Batista,210.0,73.0,R,R,1992-04-11
batisto01,1973.0,Tony,Batista,180.0,72.0,R,R,1996-06-03
battlal01,1968.0,Allen,Battle,170.0,72.0,R,R,1995-04-26
battlho01,1972.0,Howard,Battle,210.0,72.0,R,R,1995-09-05
bauerri01,1977.0,Rick,Bauer,215.0,78.0,R,R,2001-09-02
bauertr01,1991.0,Trevor,Bauer,200.0,73.0,R,R,2012-06-28
baughju01,1974.0,Justin,Baughman,175.0,71.0,R,R,1998-05-17
bautida01,1972.0,Danny,Bautista,170.0,71.0,R,R,1993-09-15
bautide01,1982.0,Denny,Bautista,190.0,77.0,R,R,2004-05-25
bautijo01,1964.0,Jose,Bautista,177.0,73.0,R,R,1988-04-09
bautijo02,1980.0,Jose,Bautista,205.0,72.0,R,R,2004-04-04
baxtemi01,1984.0,Mike,Baxter,205.0,72.0,L,R,2010-09-06
bayja01,1978.0,Jason,Bay,210.0,74.0,R,R,2003-05-23
baylijo01,1980.0,Jonah,Bayliss,200.0,73.0,R,R,2005-06-21
baylodo01,1949.0,Don,Baylor,190.0,73.0,R,R,1970-09-18
bazaryo01,1984.0,Yorman,Bazardo,230.0,74.0,R,R,2005-05-26
beachbr01,1986.0,Brandon,Beachy,215.0,74.0,R,R,2010-09-20
beamotr01,1974.0,Trey,Beamon,195.0,75.0,L,R,1996-08-04
beamtj01,1980.0,T. J.,Beam,215.0,79.0,R,R,2006-06-17
beanbi01,1964.0,Bill,Bean,185.0,72.0,L,L,1987-04-25
beanco01,1977.0,Colter,Bean,255.0,78.0,R,R,2005-04-26
beanebi01,1962.0,Billy,Beane,195.0,76.0,R,R,1984-09-13
beardda01,1959.0,Dave,Beard,190.0,77.0,L,R,1980-07-16
bearske01,1965.0,Kevin,Bearse,195.0,74.0,L,L,1990-04-15
beaslch01,1962.0,Chris,Beasley,190.0,74.0,R,R,1991-07-20
beatope01,1986.0,Pedro,Beato,230.0,78.0,R,R,2011-04-01
beattbl01,1964.0,Blaine,Beatty,185.0,74.0,L,L,1989-09-16
beattji01,1954.0,Jim,Beattie,210.0,77.0,R,R,1978-04-25
beavabl01,1989.0,Blake,Beavan,245.0,79.0,R,R,2011-07-03
bechlst01,1979.0,Steve,Bechler,207.0,74.0,R,R,2002-09-06
beckch01,1985.0,Chad,Beck,250.0,76.0,R,R,2011-09-13
beckch02,1990.0,Chris,Beck,225.0,75.0,R,R,2015-05-28
beckejo02,1980.0,Josh,Beckett,230.0,77.0,R,R,2001-09-04
beckeri01,1972.0,Rich,Becker,180.0,70.0,L,L,1993-09-10
beckero01,1972.0,Robbie,Beckett,240.0,77.0,R,L,1996-09-12
beckhgo01,1986.0,Gordon,Beckham,185.0,72.0,R,R,2009-06-04
beckhti01,1990.0,Tim,Beckham,195.0,72.0,R,R,2013-09-19
beckro01,1968.0,Rod,Beck,215.0,73.0,R,R,1991-05-06
beckwjo01,1955.0,Joe,Beckwith,200.0,75.0,L,R,1979-07-21
bedarer01,1979.0,Erik,Bedard,195.0,73.0,L,L,2002-04-17
bedroca01,1991.0,Cam,Bedrosian,230.0,72.0,R,R,2014-06-03
bedrost01,1957.0,Steve,Bedrosian,200.0,75.0,R,R,1981-08-14
beechma01,1972.0,Matt,Beech,190.0,74.0,L,L,1996-08-08
beeleda01,1989.0,Dallas,Beeler,210.0,77.0,R,R,2014-06-28
behenri01,1960.0,Rick,Behenna,170.0,74.0,R,R,1983-04-12
beimejo01,1977.0,Joe,Beimel,205.0,75.0,L,L,2001-04-08
beirnke01,1974.0,Kevin,Beirne,210.0,76.0,L,R,2000-05-17
belchke01,1967.0,Kevin,Belcher,170.0,72.0,R,R,1990-09-03
belchti01,1961.0,Tim,Belcher,210.0,75.0,R,R,1987-09-06
belfimi01,1988.0,Mike,Belfiore,220.0,75.0,R,L,2013-09-27
belinst01,1966.0,Stan,Belinda,185.0,75.0,R,R,1989-09-08
belisma01,1980.0,Matt,Belisle,225.0,76.0,R,R,2003-09-07
belisro01,1982.0,Ronald,Belisario,240.0,75.0,R,R,2009-04-07
belitto01,1975.0,Todd,Belitz,218.0,73.0,L,L,2000-09-04
belivje01,1987.0,Jeff,Beliveau,190.0,73.0,L,L,2012-07-22
belkti01,1970.0,Tim,Belk,200.0,75.0,R,R,1996-06-25
bellaan01,1991.0,Andrew,Bellatti,190.0,73.0,R,R,2015-05-09
bellbu01,1951.0,Buddy,Bell,180.0,73.0,R,R,1972-04-15
bellco99,1903.0,Cool Papa,Bell,155.0,72.0,B,L,
bellda01,1972.0,David,Bell,170.0,70.0,R,R,1995-05-03
bellde01,1968.0,Derek,Bell,200.0,74.0,R,R,1991-06-28
belleal01,1966.0,Albert,Belle,190.0,73.0,R,R,1989-07-15
beller01,1963.0,Eric,Bell,178.0,72.0,L,L,1985-09-24
bellge02,1959.0,George,Bell,190.0,73.0,R,R,1981-04-09
bellhe01,1977.0,Heath,Bell,235.0,75.0,R,R,2004-08-24
bellhma01,1974.0,Mark,Bellhorn,195.0,73.0,B,R,1997-06-10
bellicl01,1968.0,Clay,Bellinger,195.0,75.0,R,R,1999-04-09
bellira01,1961.0,Rafael,Belliard,160.0,66.0,R,R,1982-09-06
belliro01,1975.0,Ronnie,Belliard,210.0,69.0,R,R,1998-09-12
bellja01,1965.0,Jay,Bell,180.0,73.0,R,R,1986-09-29
belljo01,1986.0,Josh,Bell,230.0,75.0,B,R,2010-07-01
bellju01,1968.0,Juan,Bell,172.0,71.0,R,R,1989-09-06
bellmi01,1968.0,Mike,Bell,175.0,73.0,L,L,1990-05-02
bellmi02,1974.0,Mike,Bell,195.0,74.0,R,R,2000-07-20
belloed01,1982.0,Edwin,Bellorin,240.0,70.0,R,R,2007-08-07
bellro01,1977.0,Rob,Bell,225.0,77.0,R,R,2000-04-08
bellte01,1962.0,Terry,Bell,195.0,72.0,R,R,1986-09-03
belltr01,1986.0,Trevor,Bell,205.0,74.0,L,R,2009-08-12
belnovi01,1988.0,Vince,Belnome,205.0,71.0,L,R,2014-07-03
belowdu01,1985.0,Duane,Below,210.0,75.0,L,L,2011-07-20
beltbr01,1988.0,Brandon,Belt,220.0,77.0,L,L,2011-03-31
beltrad01,1979.0,Adrian,Beltre,220.0,71.0,R,R,1998-06-24
beltrca01,1977.0,Carlos,Beltran,215.0,73.0,B,R,1998-09-14
beltren01,1989.0,Engel,Beltre,180.0,74.0,L,L,2013-06-26
beltres01,1967.0,Esteban,Beltre,155.0,70.0,R,R,1991-09-03
beltrfr01,1979.0,Francis,Beltran,255.0,78.0,R,R,2002-06-28
beltrom01,1981.0,Omar,Beltre,230.0,75.0,R,R,2010-06-30
beltrri01,1969.0,Rigo,Beltran,185.0,71.0,L,L,1997-06-02
benarma01,1971.0,Marvin,Benard,180.0,70.0,L,L,1995-09-05
benavfr01,1966.0,Freddie,Benavides,180.0,74.0,R,R,1991-05-14
benedbr01,1955.0,Bruce,Benedict,175.0,73.0,R,R,1978-08-18
benesal01,1972.0,Alan,Benes,215.0,77.0,R,R,1995-09-19
benesan01,1967.0,Andy,Benes,235.0,78.0,R,R,1989-08-11
beniqju01,1950.0,Juan,Beniquez,150.0,71.0,R,R,1971-09-04
benitar01,1972.0,Armando,Benitez,180.0,76.0,R,R,1994-07-28
benitya01,1972.0,Yamil,Benitez,195.0,74.0,R,R,1995-09-15
benjami01,1965.0,Mike,Benjamin,195.0,75.0,R,R,1989-07-07
benneer01,1968.0,Erik,Bennett,205.0,74.0,R,R,1995-05-15
bennega01,1972.0,Gary,Bennett,190.0,72.0,R,R,1995-09-24
benneje01,1980.0,Jeff,Bennett,200.0,75.0,R,R,2004-04-06
bennejo02,1970.0,Joel,Bennett,160.0,73.0,R,R,1998-07-15
bennesh01,1972.0,Shayne,Bennett,200.0,77.0,R,R,1997-08-22
benoijo01,1977.0,Joaquin,Benoit,250.0,76.0,R,R,2001-08-08
bensojo01,1988.0,Joe,Benson,215.0,73.0,R,R,2011-09-06
bensokr01,1974.0,Kris,Benson,190.0,76.0,R,R,1999-04-09
bentobu01,1957.0,Butch,Benton,190.0,73.0,R,R,1978-09-14
bentzch01,1980.0,Chad,Bentz,215.0,74.0,R,L,2004-04-07
benzito01,1963.0,Todd,Benzinger,185.0,73.0,B,R,1987-06-21
berblje01,1970.0,Jeff,Berblinger,190.0,72.0,R,R,1997-09-07
bereja01,1971.0,Jason,Bere,185.0,75.0,R,R,1993-05-27
berenbr01,1954.0,Bruce,Berenyi,205.0,75.0,R,R,1980-07-05
berenju01,1954.0,Juan,Berenguer,186.0,71.0,R,R,1978-08-17
bergda01,1970.0,Dave,Berg,185.0,71.0,R,R,1998-04-02
bergebr01,1975.0,Brandon,Berger,205.0,71.0,R,R,2001-09-09
bergebr02,1985.0,Brad,Bergesen,210.0,74.0,L,R,2009-04-21
bergepe01,1977.0,Peter,Bergeron,185.0,74.0,L,R,1999-09-07
bergju01,1984.0,Justin,Berg,225.0,75.0,R,R,2009-08-13
bergmch01,1988.0,Christian,Bergman,195.0,73.0,R,R,2014-06-09
bergmda01,1953.0,Dave,Bergman,185.0,73.0,L,L,1975-08-26
bergmdu01,1978.0,Dusty,Bergman,200.0,77.0,L,L,2004-06-09
bergmja01,1981.0,Jason,Bergmann,220.0,75.0,R,R,2005-08-28
bergmse01,1970.0,Sean,Bergman,205.0,76.0,R,R,1993-07-07
bergowi01,1983.0,William,Bergolla,195.0,70.0,R,R,2005-05-09
berkeja01,1983.0,Jason,Berken,210.0,72.0,R,R,2009-05-26
berkmla01,1976.0,Lance,Berkman,220.0,73.0,B,L,1999-07-16
bernaro01,1984.0,Roger,Bernadina,200.0,74.0,L,L,2008-06-29
bernato01,1956.0,Tony,Bernazard,150.0,69.0,B,R,1979-07-13
bernead01,1976.0,Adam,Bernero,205.0,76.0,R,R,2000-08-01
bernido01,1980.0,Doug,Bernier,185.0,73.0,R,R,2008-06-17
berrada01,1956.0,Dale,Berra,180.0,72.0,R,R,1977-08-22
berroan01,1978.0,Angel,Berroa,195.0,72.0,R,R,2001-09-18
berroge01,1965.0,Geronimo,Berroa,165.0,72.0,R,R,1989-04-05
berryda01,1963.0,Damon,Berryhill,205.0,72.0,B,R,1987-09-05
berryqu01,1984.0,Quintin,Berry,190.0,73.0,L,L,2012-05-23
berryse01,1966.0,Sean,Berry,200.0,71.0,R,R,1990-09-17
bertomi01,1970.0,Mike,Bertotti,185.0,73.0,L,L,1995-07-29
beruman01,1971.0,Andres,Berumen,210.0,74.0,R,R,1995-04-27
bestka01,1959.0,Karl,Best,190.0,76.0,R,R,1983-08-19
betande01,1988.0,Dellin,Betances,265.0,80.0,R,R,2011-09-22
betanra01,1975.0,Rafael,Betancourt,215.0,74.0,R,R,2003-07-13
betanyu01,1982.0,Yuniesky,Betancourt,205.0,70.0,R,R,2005-07-28
betemwi01,1981.0,Wilson,Betemit,220.0,74.0,B,R,2001-09-18
bethach01,1991.0,Christian,Bethancourt,205.0,74.0,R,R,2013-09-29
bettich01,1989.0,Chad,Bettis,200.0,73.0,R,R,2013-08-01
bettsmo01,1992.0,Mookie,Betts,180.0,69.0,R,R,2014-06-29
bevacku01,1947.0,Kurt,Bevacqua,180.0,72.0,R,R,1971-06-22
beverja01,1973.0,Jason,Beverlin,220.0,77.0,L,R,2002-07-29
bevilbr01,1971.0,Brian,Bevil,190.0,75.0,R,R,1996-06-17
bevinte99,1956.0,Terry,Bevington,190.0,74.0,R,R,
bezdehu99,1883.0,Hugo,Bezdek,,,,,
biancbu01,1960.0,Buddy,Biancalana,160.0,71.0,B,R,1982-09-12
biancje01,1986.0,Jeff,Bianchi,185.0,71.0,R,R,2012-07-13
bicheda01,1963.0,Dante,Bichette,215.0,75.0,R,R,1988-09-05
biddlro01,1976.0,Rocky,Biddle,230.0,75.0,R,R,2000-08-10
bielemi01,1959.0,Mike,Bielecki,195.0,75.0,R,R,1984-09-14
bierbni01,1978.0,Nick,Bierbrodt,215.0,77.0,L,L,2001-06-07
bierdra01,1984.0,Randor,Bierd,190.0,76.0,R,R,2008-04-02
biesest01,1967.0,Steve,Bieser,170.0,70.0,L,R,1997-04-01
bigbila01,1977.0,Larry,Bigbie,190.0,76.0,L,R,2001-06-23
biggicr01,1965.0,Craig,Biggio,185.0,71.0,R,R,1988-06-26
bilarda01,1959.0,Dann,Bilardello,185.0,72.0,R,R,1983-04-11
billibr01,1975.0,Brent,Billingsley,200.0,74.0,L,L,1999-05-20
billibr02,1985.0,Bruce,Billings,205.0,72.0,R,R,2011-05-27
billich01,1984.0,Chad,Billingsley,240.0,73.0,R,R,2006-06-15
birdgr01,1992.0,Greg,Bird,220.0,76.0,L,R,2015-08-13
birkbmi01,1961.0,Mike,Birkbeck,190.0,73.0,R,R,1986-08-17
birkiku01,1980.0,Kurt,Birkins,188.0,74.0,L,L,2006-05-04
birtsti01,1960.0,Tim,Birtsas,240.0,79.0,L,L,1985-05-03
bisenjo01,1982.0,Joe,Bisenius,210.0,76.0,R,R,2007-04-05
bitkejo01,1964.0,Joe,Bitker,175.0,73.0,R,R,1990-07-31
bittije01,1962.0,Jeff,Bittiger,175.0,70.0,R,R,1986-09-02
bixlebr01,1982.0,Brian,Bixler,195.0,73.0,R,R,2008-04-06
blackbu02,1957.0,Buddy,Black,180.0,74.0,L,L,1981-09-05
blackch02,1986.0,Charlie,Blackmon,210.0,75.0,L,L,2011-06-07
blackni01,1982.0,Nick,Blackburn,240.0,76.0,R,R,2007-09-03
blacktr01,1982.0,Travis,Blackley,190.0,75.0,L,L,2004-07-01
blackvi01,1988.0,Vic,Black,210.0,76.0,R,R,2013-07-25
blairca01,1989.0,Carson,Blair,210.0,74.0,R,R,2015-09-06
blairwi01,1965.0,Willie,Blair,185.0,73.0,R,R,1990-04-11
blakeca01,1973.0,Casey,Blake,205.0,74.0,R,R,1999-08-14
blaloha01,1980.0,Hank,Blalock,192.0,73.0,L,R,2002-04-01
blancan01,1984.0,Andres,Blanco,195.0,70.0,B,R,2004-04-17
blancgr01,1983.0,Gregor,Blanco,175.0,71.0,L,L,2008-03-30
blanche01,1971.0,Henry,Blanco,220.0,71.0,R,R,1997-07-25
blancto01,1981.0,Tony,Blanco,200.0,74.0,R,R,2005-04-04
blandna01,1974.0,Nate,Bland,190.0,77.0,L,L,2003-05-05
blankke01,1963.0,Kevin,Blankenship,180.0,72.0,R,R,1988-09-20
blankky01,1986.0,Kyle,Blanks,265.0,78.0,R,R,2009-06-19
blankla02,1963.0,Lance,Blankenship,190.0,72.0,R,R,1988-09-04
blankma01,1976.0,Matt,Blank,200.0,74.0,L,L,2000-04-03
blantjo01,1980.0,Joe,Blanton,215.0,75.0,R,R,2004-09-21
blausje01,1965.0,Jeff,Blauser,170.0,72.0,R,R,1987-07-05
blazemi01,1989.0,Michael,Blazek,205.0,72.0,R,R,2013-06-22
blaziro01,1971.0,Ron,Blazier,215.0,78.0,R,R,1996-05-31
blevije01,1983.0,Jerry,Blevins,190.0,78.0,L,L,2007-09-16
blockte01,1959.0,Terry,Blocker,195.0,74.0,L,L,1985-04-11
blomdbe01,1970.0,Ben,Blomdahl,185.0,74.0,R,R,1995-04-28
bloomwi01,1977.0,Willie,Bloomquist,200.0,71.0,R,R,2002-09-01
blossgr01,1971.0,Greg,Blosser,200.0,75.0,L,L,1993-09-05
blowemi01,1965.0,Mike,Blowers,190.0,74.0,R,R,1989-09-01
bluevi01,1949.0,Vida,Blue,189.0,72.0,B,L,1969-07-20
blumaja01,1972.0,Jaime,Bluma,195.0,71.0,R,R,1996-08-09
blumge01,1973.0,Geoff,Blum,220.0,75.0,B,R,1999-08-09
blylebe01,1951.0,Bert,Blyleven,200.0,75.0,R,R,1970-06-05
bocachi01,1976.0,Hiram,Bocachica,195.0,71.0,R,R,2000-09-13
bochtbr01,1950.0,Bruce,Bochte,195.0,75.0,L,L,1974-07-19
bochtdo01,1970.0,Doug,Bochtler,205.0,75.0,R,R,1995-05-05
bochybr01,1955.0,Bruce,Bochy,205.0,75.0,R,R,1978-07-19
bochybr02,1987.0,Brett,Bochy,200.0,74.0,R,R,2014-09-13
bockura01,1960.0,Randy,Bockus,190.0,74.0,L,R,1986-09-10
bococbr01,1985.0,Brian,Bocock,185.0,71.0,R,R,2008-03-31
boddimi01,1957.0,Mike,Boddicker,172.0,71.0,R,R,1980-10-04
boehrbr01,1969.0,Brian,Boehringer,180.0,74.0,B,R,1995-04-30
boescbr01,1985.0,Brennan,Boesch,225.0,76.0,L,L,2010-04-23
boevejo01,1960.0,Joe,Boever,200.0,73.0,R,R,1985-07-19
bogaexa01,1992.0,Xander,Bogaerts,210.0,73.0,R,R,2013-08-20
bogarti01,1966.0,Tim,Bogar,198.0,74.0,R,R,1993-04-21
boggsbr01,1983.0,Brandon,Boggs,210.0,72.0,B,R,2008-04-29
boggsmi01,1984.0,Mitchell,Boggs,235.0,76.0,R,R,2008-06-06
boggsto01,1955.0,Tommy,Boggs,195.0,74.0,R,R,1976-07-19
boggswa01,1958.0,Wade,Boggs,190.0,74.0,L,R,1982-04-10
bogusbr01,1984.0,Brian,Bogusevic,215.0,75.0,L,L,2010-09-01
bohanbr01,1968.0,Brian,Bohanon,210.0,74.0,L,L,1990-04-10
bohntj01,1980.0,T. J.,Bohn,200.0,77.0,R,R,2006-08-22
bolesjo99,1948.0,John,Boles,,,,,
bolicfr01,1966.0,Frank,Bolick,190.0,70.0,B,R,1993-04-05
bolsimi01,1988.0,Mike,Bolsinger,215.0,73.0,R,R,2014-04-14
boltoro01,1968.0,Rod,Bolton,190.0,74.0,R,R,1993-04-10
boltoto01,1962.0,Tom,Bolton,172.0,74.0,L,L,1987-05-17
bondeje01,1982.0,Jeremy,Bonderman,210.0,72.0,R,R,2003-04-02
bondsba01,1964.0,Barry,Bonds,185.0,73.0,L,L,1986-05-30
bonesri01,1969.0,Ricky,Bones,200.0,70.0,R,R,1991-08-11
bongju01,1980.0,Jung,Bong,175.0,75.0,L,L,2002-04-23
bonifem01,1985.0,Emilio,Bonifacio,205.0,71.0,B,R,2007-09-02
bonilbo01,1963.0,Bobby,Bonilla,210.0,75.0,B,R,1986-04-09
bonilju01,1956.0,Juan,Bonilla,170.0,69.0,R,R,1981-04-09
bonilli01,1990.0,Lisalverto,Bonilla,225.0,72.0,B,R,2014-09-04
bonined01,1981.0,Eddie,Bonine,220.0,77.0,R,R,2008-06-14
bonneba01,1953.0,Barry,Bonnell,190.0,75.0,R,R,1977-05-04
bonsebo01,1981.0,Boof,Bonser,245.0,76.0,R,R,2006-05-21
bookech01,1976.0,Chris,Booker,230.0,75.0,R,R,2005-09-05
bookegr01,1960.0,Greg,Booker,230.0,78.0,R,R,1983-09-11
bookero01,1958.0,Rod,Booker,175.0,72.0,L,R,1987-04-29
booneaa01,1973.0,Aaron,Boone,190.0,74.0,R,R,1997-06-20
boonebo01,1947.0,Bob,Boone,195.0,74.0,R,R,1972-09-10
boonebr01,1969.0,Bret,Boone,180.0,70.0,R,R,1992-08-19
booneda02,1954.0,Danny,Boone,150.0,68.0,L,L,1981-04-11
bootcch01,1978.0,Chris,Bootcheck,210.0,77.0,R,R,2003-09-09
bootyjo01,1975.0,Josh,Booty,210.0,75.0,R,R,1996-09-24
borboju01,1986.0,Julio,Borbon,195.0,72.0,L,L,2009-06-29
borbope02,1967.0,Pedro,Borbon,205.0,73.0,R,L,1992-10-02
borchjo01,1978.0,Joe,Borchard,230.0,76.0,B,R,2002-09-02
bordepa01,1963.0,Pat,Borders,190.0,74.0,R,R,1988-04-06
bordimi01,1965.0,Mike,Bordick,170.0,71.0,R,R,1990-04-11
bordiri01,1959.0,Rich,Bordi,210.0,79.0,R,R,1980-07-16
borkoda01,1977.0,Dave,Borkowski,200.0,73.0,R,R,1999-07-17
borlato02,1969.0,Toby,Borland,186.0,78.0,R,R,1994-05-27
borowjo01,1971.0,Joe,Borowski,225.0,74.0,R,R,1995-07-09
boscajc01,1979.0,J. C.,Boscan,215.0,74.0,R,R,2010-10-01
boshebu01,1988.0,Buddy,Boshers,205.0,75.0,L,L,2013-08-10
bosioch01,1963.0,Chris,Bosio,220.0,75.0,R,R,1986-08-03
boskish01,1967.0,Shawn,Boskie,205.0,75.0,R,R,1990-05-20
bosleth01,1956.0,Thad,Bosley,175.0,75.0,L,L,1977-06-29
bostoda01,1963.0,Daryl,Boston,185.0,75.0,L,L,1984-05-13
botelde01,1956.0,Derek,Botelho,180.0,74.0,R,R,1982-07-18
bottari01,1969.0,Ricky,Bottalico,200.0,73.0,L,R,1994-07-29
botteke01,1968.0,Kent,Bottenfield,225.0,75.0,R,R,1992-07-06
bottsja01,1980.0,Jason,Botts,250.0,77.0,B,R,2005-09-14
bouchde01,1968.0,Denis,Boucher,195.0,73.0,R,L,1991-04-12
bourgja01,1982.0,Jason,Bourgeois,200.0,69.0,R,R,2008-09-09
bourgst01,1972.0,Steve,Bourgeois,205.0,73.0,R,R,1996-04-03
bourjpe01,1987.0,Peter,Bourjos,185.0,73.0,R,R,2010-08-03
bourju01,1988.0,Justin,Bour,250.0,76.0,L,R,2014-06-05
bournmi01,1982.0,Michael,Bourn,180.0,70.0,L,R,2006-07-30
bournra01,1966.0,Rafael,Bournigal,160.0,71.0,R,R,1992-09-01
boveemi01,1973.0,Mike,Bovee,200.0,70.0,R,R,1997-09-13
bowala01,1945.0,Larry,Bowa,155.0,70.0,B,R,1970-04-07
bowdemi01,1986.0,Michael,Bowden,215.0,75.0,R,R,2008-08-30
bowenro01,1981.0,Rob,Bowen,210.0,74.0,B,R,2003-09-01
bowenry01,1968.0,Ryan,Bowen,185.0,72.0,R,R,1991-07-22
bowerbr01,1971.0,Brent,Bowers,200.0,75.0,L,R,1996-08-16
bowerce01,1978.0,Cedrick,Bowers,220.0,74.0,B,L,2008-07-02
bowersh01,1971.0,Shane,Bowers,215.0,76.0,R,R,1997-07-26
bowieji01,1965.0,Jim,Bowie,205.0,72.0,L,L,1994-08-03
bowiemi01,1974.0,Micah,Bowie,185.0,76.0,L,L,1999-07-24
bowkejo01,1983.0,John,Bowker,205.0,73.0,L,L,2008-04-12
bowlebr01,1976.0,Brian,Bowles,220.0,77.0,R,R,2001-06-27
bowyetr01,1981.0,Travis,Bowyer,210.0,75.0,R,R,2005-09-10
boxbebr01,1988.0,Brad,Boxberger,225.0,74.0,R,R,2012-06-10
boydja02,1973.0,Jason,Boyd,170.0,75.0,R,R,1999-09-10
boydma01,1991.0,Matt,Boyd,215.0,75.0,L,L,2015-06-27
boydoi01,1959.0,Oil Can,Boyd,155.0,73.0,R,R,1982-09-13
boyerbl01,1981.0,Blaine,Boyer,225.0,75.0,R,R,2005-06-12
bozema01,1971.0,Marshall,Boze,214.0,73.0,R,R,1996-04-28
brachbr01,1986.0,Brad,Brach,215.0,78.0,R,R,2011-08-31
brachsi01,1992.0,Silvino,Bracho,190.0,70.0,R,R,2015-08-30
brackan01,1985.0,Andrew,Brackman,230.0,82.0,R,R,2011-09-22
braddza01,1987.0,Zach,Braddock,220.0,74.0,L,L,2010-05-23
bradeda01,1983.0,Dallas,Braden,185.0,73.0,L,L,2007-04-24
bradfch01,1974.0,Chad,Bradford,205.0,77.0,R,R,1998-08-01
bradlar01,1992.0,Archie,Bradley,230.0,76.0,R,R,2015-04-11
bradlja02,1990.0,Jackie,Bradley,200.0,70.0,L,R,2013-04-01
bradlmi01,1978.0,Milton,Bradley,215.0,72.0,B,R,2000-07-19
bradlph01,1959.0,Phil,Bradley,185.0,72.0,R,R,1983-09-02
bradlry01,1975.0,Ryan,Bradley,220.0,76.0,R,R,1998-08-22
bradlsc01,1960.0,Scott,Bradley,185.0,71.0,L,R,1984-09-09
bradste01,1969.0,Terry,Bradshaw,180.0,72.0,L,R,1995-05-04
bradybr01,1962.0,Brian,Brady,185.0,71.0,L,L,1989-04-16
bradydo01,1969.0,Doug,Brady,165.0,71.0,B,R,1995-09-05
braggda01,1969.0,Darren,Bragg,180.0,69.0,L,R,1994-04-12
bragggl01,1962.0,Glenn,Braggs,210.0,75.0,R,R,1986-07-18
brandma01,1970.0,Mark,Brandenburg,180.0,72.0,R,R,1995-07-20
bransje01,1967.0,Jeff,Branson,180.0,72.0,L,R,1992-04-12
brantcl01,1968.0,Cliff,Brantley,190.0,74.0,R,R,1991-09-03
brantje01,1963.0,Jeff,Brantley,180.0,71.0,R,R,1988-08-05
brantmi01,1961.0,Mickey,Brantley,180.0,70.0,R,R,1986-08-09
brantmi02,1987.0,Michael,Brantley,200.0,74.0,L,L,2009-09-01
brantro01,1989.0,Rob,Brantly,195.0,73.0,L,R,2012-08-14
branyru01,1975.0,Russell,Branyan,235.0,76.0,L,R,1998-09-26
brasiry01,1987.0,Ryan,Brasier,225.0,72.0,R,R,2013-05-02
braunry01,1980.0,Ryan,Braun,220.0,73.0,R,R,2006-09-02
braunry02,1983.0,Ryan,Braun,205.0,74.0,R,R,2007-05-25
braunst01,1948.0,Steve,Braun,180.0,70.0,L,R,1971-04-06
braybi01,1983.0,Bill,Bray,215.0,75.0,L,L,2006-06-03
brazecr01,1980.0,Craig,Brazell,210.0,75.0,L,R,2004-08-17
brazede01,1980.0,Dewon,Brazelton,215.0,76.0,R,R,2002-09-13
brazoyh01,1980.0,Yhency,Brazoban,250.0,73.0,R,R,2004-08-05
breale01,1973.0,Leslie,Brea,170.0,70.0,R,R,2000-08-13
breamsi01,1960.0,Sid,Bream,215.0,76.0,L,L,1983-09-01
bredebr01,1971.0,Brent,Brede,190.0,76.0,L,L,1996-09-08
brenlbo01,1954.0,Bob,Brenly,210.0,74.0,R,R,1981-08-14
brennto01,1952.0,Tom,Brennan,180.0,73.0,R,R,1981-09-05
brennwi01,1963.0,William,Brennan,200.0,75.0,R,R,1988-07-19
brentbr01,1988.0,Bryce,Brentz,210.0,72.0,R,R,2014-09-17
breslcr01,1980.0,Craig,Breslow,185.0,73.0,L,L,2005-07-23
brettge01,1953.0,George,Brett,185.0,72.0,L,R,1973-08-02
brettry01,1991.0,Ryan,Brett,180.0,69.0,B,R,2015-04-18
brewebi01,1968.0,Billy,Brewer,175.0,73.0,L,L,1993-04-08
brewech01,1988.0,Charles,Brewer,210.0,75.0,R,R,2013-06-10
brewemi01,1959.0,Mike,Brewer,190.0,77.0,R,R,1986-06-11
brewero01,1966.0,Rod,Brewer,210.0,75.0,L,L,1990-09-05
brewija01,1971.0,Jamie,Brewington,180.0,76.0,R,R,1995-07-24
brighja01,1988.0,Jake,Brigham,210.0,75.0,R,R,2015-06-30
brignre01,1986.0,Reid,Brignac,215.0,75.0,L,R,2008-07-04
